"E1","E2","E3","E4","E5","E6","E7","E8","fault_type"
3.668,10.274,6.2072,28.298,40.091,6.3816,0.40903,0.065641,"0.007 inch"
3.2747,9.9995,6.0354,26.567,29.829,5.8054,0.67476,0.1548,"0.007 inch"
3.5288,9.1451,5.677,28.686,38.366,7.1575,0.45431,0.12381,"0.007 inch"
4.0807,11.893,6.6084,25.53,51.519,9.2517,0.31509,0.035369,"0.007 inch"
4.4844,11.526,6.3555,23.875,48.716,9.8063,0.37781,0.043216,"0.007 inch"
4.2632,11.024,6.3602,25.977,53.142,9.4923,0.38987,0.054582,"0.007 inch"
4.6765,11.848,6.245,24.133,44.77,8.7386,0.26742,0.046231,"0.007 inch"
3.9878,10.033,5.337,23.548,46.762,9.0037,0.31936,0.030707,"0.007 inch"
4.5064,11.195,6.5903,24.183,45.155,8.1174,0.29094,0.044291,"0.007 inch"
4.5605,10.685,5.7335,24.116,44.727,9.0579,0.33018,0.033764,"0.007 inch"
4.3339,10.546,6.0897,24.291,39.538,8.3282,0.3046,0.056566,"0.007 inch"
3.9311,11.759,6.4213,23.473,42.664,9.2176,0.33665,0.047861,"0.007 inch"
4.166,11.026,5.8907,25.981,40.246,8.0351,0.32063,0.047572,"0.007 inch"
4.4801,12.174,6.2397,22.108,36.914,8.333,0.3881,0.035227,"0.007 inch"
4.945,11.487,6.2988,24.697,41.586,10.084,0.39925,0.10887,"0.007 inch"
4.6624,10.724,5.8746,22.312,38.166,8.3808,0.28293,0.047138,"0.007 inch"
4.4606,11.587,6.1017,24.641,40.805,8.551,0.32328,0.034877,"0.007 inch"
4.2072,9.9626,5.6099,22.9,36.169,8.0742,0.30445,0.058582,"0.007 inch"
4.3782,12.644,6.363,25.856,43.683,9.6053,0.42651,0.12302,"0.007 inch"
4.4626,10.66,5.6382,23.805,38.44,7.6271,0.32099,0.029736,"0.007 inch"
4.3259,11.075,6.0363,25.284,46.822,8.3714,0.27499,0.030247,"0.007 inch"
4.528,11.32,6.0865,25.166,40.601,8.6868,0.29954,0.039731,"0.007 inch"
4.4549,11.182,6.143,22.831,40.796,8.385,0.32751,0.028982,"0.007 inch"
4.3836,10.613,6.0537,26.044,44.263,9.1331,0.27926,0.029701,"0.007 inch"
4.2485,12.043,6.2089,23.321,41.782,8.4589,0.2874,0.025484,"0.007 inch"
4.4123,10.194,5.6744,24.745,41.95,8.4734,0.35318,0.034642,"0.007 inch"
4.5424,11.075,6.1042,22.788,38.73,7.9344,0.29213,0.036676,"0.007 inch"
4.369,12.051,7.0202,26.454,46.205,9.8713,0.34312,0.038322,"0.007 inch"
4.0703,11.525,6.0617,22.711,39.627,8.9349,0.36103,0.051863,"0.007 inch"
4.501,12.183,6.7172,25.971,47.936,8.9477,0.27345,0.031751,"0.007 inch"
3.8908,11.051,5.9237,24.725,43.945,8.3496,0.28887,0.030063,"0.007 inch"
4.2002,11.863,6.4722,24.711,45.548,8.9206,0.33832,0.044354,"0.007 inch"
4.677,11.233,6.3554,25.042,46.62,9.5118,0.31055,0.044156,"0.007 inch"
4.4806,10.494,5.7858,24.676,47.889,8.8369,0.29219,0.038239,"0.007 inch"
4.0551,11.276,6.0807,25.737,49.13,8.8106,0.30841,0.036373,"0.007 inch"
4.3185,10.193,5.5191,23.33,42.835,8.1035,0.27279,0.034972,"0.007 inch"
4.0143,12.645,6.1984,26.109,48.985,9.2115,0.41134,0.049164,"0.007 inch"
4.3715,10.726,6.0286,23.791,42.226,9.737,0.3625,0.056996,"0.007 inch"
4.047,11.252,6.2398,24.995,51.301,9.7988,0.31052,0.032699,"0.007 inch"
4.4094,11.409,6.2713,24.891,48.528,9.1107,0.30824,0.035489,"0.007 inch"
4.5835,12.408,6.3689,23.883,46.158,8.7315,0.29372,0.038013,"0.007 inch"
4.2214,11.242,6.0088,25.969,46.87,9.0529,0.27617,0.027346,"0.007 inch"
4.4191,12.74,6.6743,25.106,46.363,8.9828,0.31319,0.042613,"0.007 inch"
4.3398,10.43,5.5749,24.677,44.698,9.3655,0.32529,0.042921,"0.007 inch"
4.6653,11.97,6.3611,23.56,39.381,7.7181,0.30583,0.034763,"0.007 inch"
4.759,10.567,5.9088,24.37,42.928,8.5532,0.32429,0.034225,"0.007 inch"
4.2346,11.442,6.2394,25.586,45.86,9.1545,0.31404,0.033579,"0.007 inch"
4.4845,10.988,5.9068,25.083,46.406,8.5274,0.31726,0.058076,"0.007 inch"
4.2969,11,5.9249,23.732,42.359,8.2521,0.33156,0.046895,"0.007 inch"
4.249,11.067,6.0196,24.062,43.506,8.2181,0.28392,0.027121,"0.007 inch"
4.371,11.841,6.2575,25.786,39.961,8.3254,0.32072,0.035407,"0.007 inch"
4.2978,10.521,5.9356,25.755,48.3,9.6746,0.31834,0.035937,"0.007 inch"
4.3615,12.805,6.5013,25.331,41.276,8.2398,0.31742,0.044523,"0.007 inch"
4.4481,10.47,5.707,22.454,37.405,7.3386,0.29304,0.03531,"0.007 inch"
4.2259,12.489,6.7068,25.61,47.682,9.6064,0.36646,0.037725,"0.007 inch"
4.3781,11.844,6.1576,26.069,46.009,8.9097,0.31303,0.037661,"0.007 inch"
4.3554,11.272,6.1112,24.291,42.226,8.1947,0.32919,0.034849,"0.007 inch"
4.1469,11.449,6.2901,26.18,40.335,8.0333,0.28788,0.032169,"0.007 inch"
4.3961,10.421,5.7037,23.245,43.165,9.067,0.29832,0.031791,"0.007 inch"
4.1422,11.609,6.1635,25.525,43.643,8.8417,0.32244,0.036283,"0.007 inch"
5.044,11.514,6.2438,23.604,48.822,10.207,0.3314,0.063175,"0.007 inch"
4.704,10.674,6.0106,27.021,46.477,8.402,0.35206,0.03653,"0.007 inch"
3.9471,11.499,6.3029,24.479,46.951,8.6394,0.32616,0.065043,"0.007 inch"
4.3458,10.831,6.0665,25.91,47.107,9.1351,0.40943,0.090959,"0.007 inch"
4.6145,11.917,6.3174,25.574,42.933,9.0904,0.55677,0.21176,"0.007 inch"
4.8856,10.994,6.0687,24.444,48.563,9.1761,0.37302,0.08782,"0.007 inch"
4.4034,10.889,6.1229,24.476,46.814,8.605,0.27497,0.034121,"0.007 inch"
4.2559,11.505,6.1619,25.239,49.286,9.7736,0.31915,0.035,"0.007 inch"
4.0246,11.448,6.2751,26.1,41.453,8.4649,0.31271,0.039909,"0.007 inch"
4.1875,11.682,6.2281,23.792,45.737,8.8878,0.31238,0.029046,"0.007 inch"
4.6553,12.122,6.435,25.036,38.401,8.456,0.31886,0.040453,"0.007 inch"
3.9935,10.413,5.7702,23.332,41.19,8.6372,0.29635,0.039891,"0.007 inch"
4.0242,11.684,6.1758,24.585,42.171,8.4952,0.29069,0.030624,"0.007 inch"
4.3284,10.86,6.1292,24.991,38.453,8.3641,0.36448,0.042996,"0.007 inch"
4.486,11.466,6.1494,25.184,48.223,9.6074,0.47784,0.13999,"0.007 inch"
4.0557,10.931,5.9518,23.507,41.784,7.9761,0.27799,0.033464,"0.007 inch"
3.9266,11.184,6.1453,25.006,48.4,8.9051,0.32353,0.030907,"0.007 inch"
4.2666,11.095,6.0899,24.342,42.353,8.7476,0.30282,0.032483,"0.007 inch"
4.3373,12.425,6.6261,23.975,42.634,9.135,0.3305,0.036403,"0.007 inch"
4.7978,10.715,5.8861,25.838,46.433,9.1013,0.30203,0.036137,"0.007 inch"
4.547,12.563,6.7123,24.903,47.488,8.2278,0.32406,0.033104,"0.007 inch"
4.1215,10.446,5.6285,24.174,45.479,9.3004,0.31529,0.036541,"0.007 inch"
4.3455,11.768,6.5556,24.571,39.903,8.2933,0.34724,0.05651,"0.007 inch"
4.4888,11.464,6.0494,25.644,49.426,9.5173,0.38383,0.076393,"0.007 inch"
4.0199,10.491,5.6961,23.753,45.637,9.0846,0.33148,0.041469,"0.007 inch"
4.4955,11.055,6.0418,25.839,48.563,8.5019,0.30764,0.033177,"0.007 inch"
4.5919,10.795,5.8469,24.104,40.442,9.2613,0.30388,0.049368,"0.007 inch"
4.5676,11.599,6.0366,26.185,47.557,9.2194,0.31343,0.058752,"0.007 inch"
3.913,11.275,6.2207,25.369,46.309,9.54,0.39581,0.065609,"0.007 inch"
4.3279,11.452,6.1447,24.977,47.838,8.994,0.32207,0.0369,"0.007 inch"
4.4032,11.359,6.0557,25.783,50.611,9.1453,0.29708,0.02855,"0.007 inch"
4.9659,11.739,7.0206,24.354,43.29,8.266,0.33223,0.035542,"0.007 inch"
4.4937,10.705,6.0767,27.125,56.873,11.388,0.41431,0.083112,"0.007 inch"
4.332,10.972,6.0685,24.427,48.443,8.4907,0.31087,0.039551,"0.007 inch"
4.4265,11.514,6.0691,26.883,57.7,10.618,0.3198,0.038055,"0.007 inch"
4.6859,10.175,5.8351,26.411,51.022,8.585,0.33354,0.03592,"0.007 inch"
4.0166,11.877,6.2745,23.992,49.824,9.9921,0.29708,0.04776,"0.007 inch"
4.4654,10.274,5.7711,24.601,44.195,9.3481,0.33455,0.038144,"0.007 inch"
4.6066,11.787,6.2485,26.381,48.444,9.1785,0.30266,0.028573,"0.007 inch"
4.2443,11.008,5.7734,24.913,40.173,7.8956,0.28783,0.026222,"0.007 inch"
4.3442,10.925,6.0331,23.332,38.476,7.6434,0.34787,0.032622,"0.007 inch"
4.7949,12.345,6.3228,25.89,45.767,11.012,0.40704,0.071902,"0.007 inch"
4.142,10.947,6.0139,24.895,40.971,8.3114,0.37715,0.077293,"0.007 inch"
4.3,11.389,6.0992,24.706,41.6,8.0856,0.30431,0.050473,"0.007 inch"
4.3387,10.925,6.095,23.388,39.482,8.287,0.31584,0.041508,"0.007 inch"
4.5687,11.149,5.8381,25.069,47.461,10.104,0.29873,0.066303,"0.007 inch"
3.9697,11.242,6.3617,26.275,48.02,8.2039,0.2843,0.03797,"0.007 inch"
4.6868,11.368,6.3114,26.81,59.884,11.731,0.31825,0.049138,"0.007 inch"
4.5536,10.493,5.9287,26.644,48.564,8.0255,0.32228,0.036452,"0.007 inch"
4.3063,10.706,5.9767,25.125,50.686,9.2952,0.33845,0.066066,"0.007 inch"
4.3206,10.392,6.0759,26.585,56.123,11.171,0.31678,0.03994,"0.007 inch"
4.4761,11.054,5.9634,25.908,54.456,8.4746,0.33098,0.042145,"0.007 inch"
4.3494,11.235,6.2552,26.1,51.758,9.4356,0.29983,0.037527,"0.007 inch"
4.5674,11.104,6.1557,23.804,42.111,9.0885,0.29415,0.033776,"0.007 inch"
4.2773,12.255,6.2675,24.107,47.11,8.1692,0.3488,0.06459,"0.007 inch"
4.366,11.708,6.4693,24.591,40.153,8.6323,0.30256,0.055796,"0.007 inch"
4.1178,11.441,6.2425,23.281,46.695,9.8694,0.28123,0.030492,"0.007 inch"
4.8007,11.718,6.3534,25.028,38.632,7.8485,0.3281,0.033087,"0.007 inch"
4.2205,10.868,5.7628,21.234,39.047,7.8131,0.28577,0.025885,"0.007 inch"
4.037,11.621,6.6182,27.326,45.741,9.4352,0.38018,0.041373,"0.007 inch"
4.1529,11.671,6.1712,22.167,36.651,8.1085,0.29178,0.033022,"0.007 inch"
4.3933,11.291,5.9272,23.591,41.43,8.4194,0.33263,0.03229,"0.007 inch"
4.4047,10.896,6.1308,22.623,39.658,8.3007,0.31242,0.036949,"0.007 inch"
4.0075,11.342,6.1242,26.969,40.335,6.6161,0.30304,0.037363,"0.007 inch"
3.7274,10.188,6.0659,30.302,33.44,5.4605,0.32823,0.040568,"0.007 inch"
3.7543,10.763,6.0855,26.675,37.637,6.3613,0.34481,0.05582,"0.007 inch"
3.8933,11.339,6.4062,28.637,37.56,6.3683,0.38874,0.076707,"0.007 inch"
3.5522,11.322,5.9315,27.02,40.155,7.0345,0.32502,0.075682,"0.007 inch"
3.5756,10.148,5.8823,29.385,34.591,5.6082,0.36097,0.051071,"0.007 inch"
3.4133,11.122,6.2239,28.057,42.408,6.9982,0.3126,0.047637,"0.007 inch"
3.2361,10.572,6.0797,27.048,30.243,5.6838,0.34587,0.044152,"0.007 inch"
3.4867,11.189,6.2897,25.476,34.458,6.1775,0.368,0.052537,"0.007 inch"
3.5696,10.143,5.7665,29.363,33.591,5.9771,0.39783,0.080982,"0.007 inch"
3.3045,11.109,6.1769,25.672,33.928,6.5738,0.41123,0.07922,"0.007 inch"
3.7635,11.435,6.2085,28.576,35.256,6.789,0.50846,0.15116,"0.007 inch"
3.7767,10.346,6.0192,26.021,34.225,5.6138,0.3035,0.034971,"0.007 inch"
3.6167,10.613,5.9109,29.625,36.744,6.3224,0.40132,0.047495,"0.007 inch"
3.6456,10.308,5.9041,25.236,32.827,5.4586,0.2832,0.030614,"0.007 inch"
4.1034,11.816,6.4479,29.498,36.425,6.4613,0.38079,0.063359,"0.007 inch"
3.464,9.9171,5.7466,26.42,35.75,6.0456,0.3251,0.061967,"0.007 inch"
4.0538,10.909,6.3735,28.23,37.226,6.9494,0.40855,0.079784,"0.007 inch"
3.711,10.714,6.3573,26.248,33.537,5.9306,0.36102,0.089414,"0.007 inch"
4.6145,10.773,6.4289,27.187,36.66,5.9302,0.3815,0.045442,"0.007 inch"
3.7634,10.496,6.0124,27.665,33.312,5.6607,0.344,0.042478,"0.007 inch"
4.2792,10.753,5.8723,25.814,33.662,5.7982,0.33147,0.045036,"0.007 inch"
4.1082,11.015,6.4732,26.431,33.111,6.5549,0.34595,0.045932,"0.007 inch"
4.2826,10.951,5.8758,26.693,34.329,6.1425,0.41443,0.063829,"0.007 inch"
4.117,10.604,6.2834,28.066,37.066,7.052,0.36749,0.068547,"0.007 inch"
4.4328,10.871,5.8446,25.848,38.381,7.4023,0.37306,0.061893,"0.007 inch"
3.8757,10.607,6.2372,27.107,36.369,6.2778,0.29905,0.036096,"0.007 inch"
4.3709,11.088,6.063,27.584,44.625,7.5372,0.32565,0.038251,"0.007 inch"
3.7976,10.591,6.1467,28.799,39.407,6.7448,0.30355,0.040598,"0.007 inch"
4.2079,11.017,6.0122,27.379,42.162,7.4225,0.36652,0.061633,"0.007 inch"
4.0688,10.625,6.1986,27.681,35.831,5.9319,0.3672,0.067527,"0.007 inch"
4.1418,10.566,5.8508,27.207,35.5,6.2196,0.34355,0.042384,"0.007 inch"
3.839,11.397,6.1515,26.904,32.609,5.9148,0.32875,0.041149,"0.007 inch"
4.1252,10.575,6.0813,27.133,38.177,5.8829,0.33292,0.040597,"0.007 inch"
4.082,10.662,6.0773,28.602,31.451,5.4749,0.31926,0.047356,"0.007 inch"
3.8628,11.06,6.0063,26.409,34.496,5.9846,0.30968,0.049306,"0.007 inch"
3.8916,10.836,6.4246,28.916,34.176,6.033,0.35122,0.038789,"0.007 inch"
3.8594,10.892,5.8951,26.743,38.683,6.2228,0.336,0.041577,"0.007 inch"
3.8497,10.671,6.1882,28.99,33.055,5.6185,0.34984,0.041515,"0.007 inch"
3.7117,11.221,5.9637,27.448,34.548,6.1013,0.34492,0.047536,"0.007 inch"
3.5814,10.861,6.0708,28.922,33.587,5.9043,0.35064,0.054632,"0.007 inch"
3.4461,10.676,6.2284,26.912,36.584,6.4339,0.35227,0.047001,"0.007 inch"
3.6379,10.563,6.1014,28.227,35.669,5.7161,0.35745,0.044364,"0.007 inch"
3.8136,11.127,6.2428,26.501,37.397,6.6796,0.3786,0.058981,"0.007 inch"
3.4871,10.925,6.2069,29.768,34.656,6.0876,0.37024,0.084448,"0.007 inch"
3.7319,11.223,6.1631,27.653,32.137,6.0321,0.41353,0.15851,"0.007 inch"
3.5449,11.063,6.1241,29.164,34.29,6.103,0.42555,0.10656,"0.007 inch"
3.1461,10.817,6.1819,26.808,37.03,5.711,0.3065,0.046622,"0.007 inch"
3.5108,10.407,6.0588,29.159,36.731,6.7653,0.40172,0.050432,"0.007 inch"
3.7843,10.762,5.8795,25.696,35.617,6.2304,0.29232,0.039795,"0.007 inch"
3.3629,11.56,6.6175,29.734,41.07,7.9082,0.34794,0.042104,"0.007 inch"
3.6721,10.576,6.0223,26.792,37.095,5.9813,0.27429,0.058448,"0.007 inch"
3.7535,11.005,6.4324,28.894,39.325,8.1167,0.36917,0.077636,"0.007 inch"
3.8381,10.241,5.8162,25.473,38.168,6.4008,0.32418,0.05187,"0.007 inch"
3.4438,11.005,6.6329,28.495,41.397,7.327,0.37009,0.042182,"0.007 inch"
4.3501,10.504,6.0644,29.602,41.227,6.2644,0.30407,0.038995,"0.007 inch"
3.869,10.536,5.9658,27.753,37,6.2935,0.32825,0.03532,"0.007 inch"
4.1119,11.255,6.4139,28.547,37.337,6.6083,0.39947,0.075955,"0.007 inch"
3.8143,11.304,6.2535,27.309,40.333,6.8644,0.36773,0.066985,"0.007 inch"
3.975,9.8976,6.2319,29.536,40.542,6.6053,0.30289,0.050345,"0.007 inch"
3.8371,10.789,5.9933,26.901,36.383,6.3224,0.3698,0.051935,"0.007 inch"
4.3786,10.468,6.5866,28.665,33.316,5.6661,0.32454,0.050485,"0.007 inch"
4.4295,11.413,6.202,28.9,37.845,6.1536,0.34217,0.03586,"0.007 inch"
4.0046,10.39,5.9454,26.567,33.11,5.897,0.3304,0.042661,"0.007 inch"
4.5466,11.795,6.2352,28.278,39.392,6.2378,0.36146,0.041087,"0.007 inch"
4.198,10.234,6.0006,28.826,34.129,5.6329,0.3123,0.040254,"0.007 inch"
3.961,11.372,6.0705,27.212,35.521,6.1854,0.35902,0.061689,"0.007 inch"
4.2061,10.279,5.8345,26.571,32.826,5.9384,0.39413,0.079316,"0.007 inch"
4.2377,11.093,6.4232,27.833,35.729,6.1054,0.34787,0.041374,"0.007 inch"
4.2945,10.604,6.1037,28.846,35.144,6.0058,0.36967,0.041942,"0.007 inch"
3.7849,11.204,6.1659,27.414,37.242,6.6361,0.33877,0.03843,"0.007 inch"
4.3425,10.873,6.1007,29.8,36.187,6.1187,0.33721,0.048348,"0.007 inch"
3.8717,10.862,6.1889,27.871,36.572,5.7607,0.34573,0.041539,"0.007 inch"
3.8833,10.317,6.0028,29.134,35.119,5.9357,0.34841,0.050398,"0.007 inch"
3.8021,11.319,6.2295,26.998,37.932,6.9274,0.32533,0.048502,"0.007 inch"
4.2823,11.056,6.1651,29.429,38.638,6.612,0.35589,0.049105,"0.007 inch"
3.5327,10.614,6.205,27.379,38.294,6.2705,0.3382,0.045335,"0.007 inch"
3.7631,10.393,5.9356,28.852,37.119,5.9385,0.34538,0.061948,"0.007 inch"
3.5147,11.401,6.4437,26.831,35.884,6.7634,0.30793,0.049275,"0.007 inch"
3.7917,11.011,6.2273,28.722,35.69,6.1959,0.34668,0.060989,"0.007 inch"
3.4719,10.652,6.0775,27.016,33.863,6.1005,0.33312,0.041488,"0.007 inch"
3.8908,10.448,5.976,28.66,35.731,7.1294,0.37957,0.058812,"0.007 inch"
3.5321,11.041,6.2605,26.378,32.474,5.2409,0.33714,0.080337,"0.007 inch"
3.6954,11.24,6.3326,29.32,37.888,6.109,0.46255,0.087851,"0.007 inch"
3.4702,10.261,5.9693,26.628,35.41,5.4665,0.30477,0.043576,"0.007 inch"
3.6691,11.12,6.3556,30.654,40.364,7.6378,0.37023,0.056305,"0.007 inch"
3.4314,11.193,6.2103,26.361,34.907,6.6209,0.31558,0.057515,"0.007 inch"
3.5906,11.002,6.3638,27.992,37.316,6.9535,0.38919,0.041163,"0.007 inch"
3.5911,10.392,5.8916,25.461,33.07,5.2801,0.30831,0.040537,"0.007 inch"
3.606,10.55,6.5003,27.753,37.451,6.6066,0.36892,0.042839,"0.007 inch"
3.7955,10.975,6.5129,28.283,35.843,6.2325,0.31258,0.048033,"0.007 inch"
3.6143,10.51,5.9695,27.501,38.693,6.0588,0.34819,0.041059,"0.007 inch"
3.6647,11.715,6.7855,29.41,37.077,6.2431,0.34657,0.050454,"0.007 inch"
3.7203,10.156,5.911,25.942,39.965,7.3994,0.34715,0.036545,"0.007 inch"
3.7453,11.158,6.4282,30.23,38.375,6.6775,0.36868,0.057753,"0.007 inch"
3.7919,10.726,6.0541,27.075,37.766,6.7091,0.36991,0.063545,"0.007 inch"
4.1506,10.574,6.8045,27.593,35.416,6.1869,0.29254,0.051679,"0.007 inch"
3.8455,10.823,6.0109,28.101,40.493,6.6752,0.32092,0.042448,"0.007 inch"
3.905,10.866,6.1471,28.878,35.579,5.8233,0.34294,0.067043,"0.007 inch"
4.3697,11.48,6.0273,28.551,37.564,7.1309,0.32375,0.039072,"0.007 inch"
4.0816,10.912,6.221,28.162,35.687,6.6406,0.36059,0.055694,"0.007 inch"
4.2317,10.758,6.0392,28.437,39.896,6.7193,0.3281,0.040413,"0.007 inch"
4.5872,10.348,5.9826,28.513,34.302,5.4566,0.33481,0.041639,"0.007 inch"
4.4557,11.318,6.341,26.754,37.978,6.7532,0.34764,0.041715,"0.007 inch"
4.2203,10.701,6.1924,29.879,34.675,5.811,0.37668,0.057989,"0.007 inch"
4.0244,11.173,6.1323,27.894,40.071,6.9361,0.3601,0.047462,"0.007 inch"
4.1901,10.371,5.9558,28.896,36.328,5.9335,0.36626,0.048817,"0.007 inch"
3.8961,10.775,5.9454,26.469,38.912,7.1574,0.38719,0.051647,"0.007 inch"
4.2564,11.257,6.3585,29.818,35.129,6.0823,0.35106,0.052207,"0.007 inch"
4.1572,10.8,5.8383,26.882,39.642,6.7559,0.30743,0.041683,"0.007 inch"
3.6891,10.407,6.0285,27.776,32.931,5.7151,0.32479,0.048509,"0.007 inch"
3.8435,11.325,6.2347,26.85,38.391,6.6324,0.34827,0.046665,"0.007 inch"
3.966,10.745,6.105,29.778,34.248,5.8253,0.35184,0.044736,"0.007 inch"
3.2753,10.719,6.159,27.36,41.061,6.8147,0.36149,0.052895,"0.007 inch"
3.7766,10.341,5.878,28.603,33.372,5.3994,0.41177,0.061656,"0.007 inch"
3.5777,11.144,6.1592,27.029,36.74,6.6215,0.3968,0.06404,"0.007 inch"
3.3043,11.182,6.2741,31.24,38.802,6.7877,0.4261,0.067056,"0.007 inch"
3.37,10.908,6.0058,24.586,32.649,5.6927,0.37523,0.090823,"0.007 inch"
3.6068,11.025,6.1975,30.081,37.437,6.7579,0.46251,0.12783,"0.007 inch"
3.9435,0.82713,0.79937,17.112,20.368,3.4902,0.19705,0.065551,"0.014 inch"
3.6648,0.7722,0.77587,13.953,16.994,3.8495,0.24365,0.046414,"0.014 inch"
3.5661,0.69837,0.84196,15.818,19.412,3.9925,0.19182,0.054287,"0.014 inch"
3.736,0.76474,0.73045,14.59,18.92,3.4751,0.20795,0.035501,"0.014 inch"
3.6393,0.74087,0.9338,16.509,19.668,4.871,0.19809,0.0556,"0.014 inch"
3.3878,0.9743,1.1216,19.681,23.875,4.7816,0.21651,0.038218,"0.014 inch"
3.2787,0.84428,0.86286,12.377,16.568,4.1589,0.16406,0.051463,"0.014 inch"
3.4899,0.79442,1.0621,19.854,23.715,4.7198,0.24212,0.056176,"0.014 inch"
3.281,0.70263,0.88101,11.604,14.6,3.3312,0.1705,0.050902,"0.014 inch"
3.4473,0.78727,0.87109,18.329,22.263,4.6333,0.22546,0.055646,"0.014 inch"
3.2271,0.68995,0.8014,12.446,13.942,3.2491,0.17037,0.036878,"0.014 inch"
3.114,0.77036,0.93764,17.595,22.13,5.1931,0.28429,0.084335,"0.014 inch"
3.5392,0.85625,1.0802,13.612,13.247,2.9733,0.18964,0.036552,"0.014 inch"
3.0185,0.62681,0.84049,13.303,17.663,4.0977,0.21605,0.059889,"0.014 inch"
3.1711,0.72732,0.88253,15.865,16.397,3.3696,0.16526,0.043184,"0.014 inch"
2.8706,0.59259,0.62498,11.858,14.073,2.8022,0.14959,0.03416,"0.014 inch"
2.9472,0.73131,0.85705,15.439,16.458,3.8047,0.1937,0.058216,"0.014 inch"
2.95,0.60122,0.73218,11.554,12.591,2.8144,0.16041,0.037804,"0.014 inch"
2.9649,0.61759,0.86975,15.324,19.046,4.448,0.18618,0.054108,"0.014 inch"
2.9696,0.60981,0.7104,11.43,12.736,2.8286,0.13501,0.035196,"0.014 inch"
2.9486,0.62904,0.82061,14.986,17.499,4.4814,0.17925,0.045213,"0.014 inch"
2.7949,0.64819,0.60749,9.6529,11.142,2.857,0.13641,0.031353,"0.014 inch"
2.8883,0.59763,0.73515,15.794,18.292,4.4435,0.21593,0.056065,"0.014 inch"
3.2693,0.82164,1.2611,12.52,14.998,3.4964,0.36237,0.049491,"0.014 inch"
3.2854,0.68615,1.2275,13.703,15.999,3.6029,0.26185,0.073852,"0.014 inch"
2.9849,0.73453,0.87897,18.192,21.593,4.2404,0.20209,0.062854,"0.014 inch"
2.8054,0.60614,0.67215,9.3746,10.681,2.6711,0.13296,0.028502,"0.014 inch"
2.8153,0.71638,0.76214,16.566,20.639,4.2483,0.19033,0.064879,"0.014 inch"
3.0104,0.6524,0.64416,11.14,12.126,2.7764,0.15749,0.034064,"0.014 inch"
2.9663,0.73955,0.75783,13.639,16.694,4.3377,0.18654,0.070113,"0.014 inch"
3.2389,0.82436,0.73474,13.6,14.832,2.9399,0.19276,0.042529,"0.014 inch"
3.0198,0.72799,0.69298,13.512,16.224,3.9266,0.18298,0.054442,"0.014 inch"
2.9583,0.90817,0.85203,15.005,16.882,3.8247,0.21194,0.048428,"0.014 inch"
2.9902,0.69939,0.62662,11.549,14.747,3.4875,0.15169,0.037986,"0.014 inch"
3.0567,0.99387,0.98741,16.881,18.984,4.0669,0.22593,0.051942,"0.014 inch"
3.1753,0.73765,0.8001,12.225,14.047,3.378,0.15792,0.041527,"0.014 inch"
3.0292,0.82611,0.89719,17.892,20.091,4.7327,0.24104,0.064418,"0.014 inch"
3.083,0.8004,0.73883,12.23,15.086,3.415,0.14999,0.040558,"0.014 inch"
2.8994,0.90835,0.91205,20.736,21.812,4.6789,0.24419,0.059107,"0.014 inch"
2.7468,0.7512,0.77422,11.226,14.622,3.6149,0.1758,0.036589,"0.014 inch"
2.8741,0.89201,0.8948,23.344,22.316,4.5488,0.23465,0.061733,"0.014 inch"
2.9395,0.89603,1.0684,9.5386,13.566,3.5058,0.25913,0.076425,"0.014 inch"
2.869,0.84059,1.3573,21.581,20.315,4.5306,0.42911,0.09216,"0.014 inch"
2.8205,1.0152,1.0543,19.295,22.487,4.9922,0.19936,0.050769,"0.014 inch"
2.7376,0.92253,0.78179,12.224,13.794,2.8329,0.21046,0.034912,"0.014 inch"
2.5236,0.88304,0.95844,18.019,20.16,4.8867,0.20244,0.068129,"0.014 inch"
2.714,0.72721,0.81701,14.997,15.808,2.6573,0.20752,0.044353,"0.014 inch"
2.6637,0.74664,0.91212,15.715,18.463,4.6876,0.1968,0.044069,"0.014 inch"
2.9539,0.87002,0.97774,15.037,18.844,3.3413,0.21438,0.04446,"0.014 inch"
2.8364,0.73429,0.71106,14.394,17.254,3.9707,0.17765,0.037715,"0.014 inch"
2.8659,0.81387,0.81301,13.888,15.924,3.4805,0.21436,0.055707,"0.014 inch"
2.9287,0.62313,0.73581,13.966,16.765,3.6091,0.18176,0.039598,"0.014 inch"
2.6623,0.65984,0.86309,14.058,18.498,4.4498,0.23189,0.057915,"0.014 inch"
2.7945,0.80444,0.8082,14.303,17.895,3.3932,0.16395,0.036751,"0.014 inch"
2.6624,0.70696,1.1235,16.842,21.257,5.3673,0.18309,0.055991,"0.014 inch"
2.6066,0.61203,0.8203,12.568,16.957,3.4442,0.20343,0.033759,"0.014 inch"
2.5304,0.6799,0.91047,18.126,20.945,5.1143,0.18983,0.060951,"0.014 inch"
2.6886,0.58416,0.73343,9.8225,13.453,2.8743,0.17102,0.039964,"0.014 inch"
2.4755,0.65416,0.9595,19.768,21.339,5.0147,0.18827,0.059049,"0.014 inch"
2.446,0.57874,0.78546,9.404,14.553,3.4598,0.18507,0.035433,"0.014 inch"
2.4031,0.65344,0.93819,20.164,22.353,4.9246,0.21172,0.053545,"0.014 inch"
2.1018,0.69262,0.89781,13.908,16.109,4.5554,0.21043,0.058337,"0.014 inch"
